_id,userId,accountId,amount,currency,type,category,description,occuredAt
"{""$oid"": ""3693ebfbb57be101a58a0979""}","{""$oid"": ""2ae21608990ca8725e23830a""}","{""$oid"": ""5da072318735ed9b21099246""}",2311.5,TRY,expense,Alışveriş,LC Waikiki,"{""$date"": ""2025-12-11T05:40:08.014000Z""}"
"{""$oid"": ""b9933187e42fe76fc6cc6cb2""}","{""$oid"": ""560b1e0c63b828d56be6856d""}","{""$oid"": ""5bd83a1ba2420ec3f2225fc7""}",4315.66,TRY,income,Maaş,Bonus,"{""$date"": ""2025-10-28T11:36:08.014000Z""}"
"{""$oid"": ""633f3edba053d73f9423a8ce""}","{""$oid"": ""f937afb03d65bf479e3314e9""}","{""$oid"": ""c28c042343a9bc955a7434b5""}",275.46,EUR,expense,Sağlık,Diş,"{""$date"": ""2025-11-07T05:10:08.014000Z""}"
"{""$oid"": ""663746e23bff1c55720b15c3""}","{""$oid"": ""da891b81d22c5a7f735b9de1""}","{""$oid"": ""45150464d9fb67c74c9fb2d8""}",3706.58,USD,expense,Sağlık,Diş,"{""$date"": ""2025-11-03T04:20:08.014000Z""}"
"{""$oid"": ""219448cf2438ef936c7a8c69""}","{""$oid"": ""b62b6d1621aed81b5ef9b711""}","{""$oid"": ""23f0d15187ce1e03cf07b19c""}",2661.61,USD,income,Transfer,Para transferi,"{""$date"": ""2025-10-30T14:43:08.014000Z""}"
"{""$oid"": ""4d2b5ce93c1e2ddddc3a08c6""}","{""$oid"": ""abe69d5a80573274e709e96f""}","{""$oid"": ""10e9a24a19dd5adc3d775aec""}",798.92,EUR,income,Transfer,Para transferi,"{""$date"": ""2025-12-19T00:52:08.014000Z""}"
"{""$oid"": ""eef733d7fe6e53de49d958e3""}","{""$oid"": ""0eff0798420a0da1dc37280d""}","{""$oid"": ""927e0b7c5882bf050573f32a""}",348.7,USD,expense,Market,CarrefourSA,"{""$date"": ""2025-12-05T08:48:08.014000Z""}"
"{""$oid"": ""508da36c8788d867507270cb""}","{""$oid"": ""c3cc2cccc86b328374cd9871""}","{""$oid"": ""bb5d0116324ccee82bd84b84""}",200.24,TRY,expense,Transfer,Para transferi,"{""$date"": ""2025-12-05T14:01:08.014000Z""}"
"{""$oid"": ""0a95f7f4cade447cdf0ef370""}","{""$oid"": ""3b1881558dfbcb861a394fe1""}","{""$oid"": ""269b722bc13499d0924fd995""}",1285.91,USD,expense,Eğlence,Müze,"{""$date"": ""2025-11-24T15:27:08.014000Z""}"
"{""$oid"": ""2c3a94db33af928827a9e9dd""}","{""$oid"": ""ef536d38ded46204361b8247""}","{""$oid"": ""d3d54145c8f89bd270142514""}",2782.08,TRY,expense,Sağlık,Diş,"{""$date"": ""2025-11-05T13:17:08.014000Z""}"
"{""$oid"": ""b62accfe469e723cbc82b99d""}","{""$oid"": ""0d15054f3b4af699b1c0603c""}","{""$oid"": ""e3e500ddd65d45d78bfa4404""}",1979.66,USD,expense,Market,BİM,"{""$date"": ""2025-11-08T09:25:08.014000Z""}"
"{""$oid"": ""e508ce37aaeb412a8cf0ffad""}","{""$oid"": ""4b86ebdff8953602ab2e6b4a""}","{""$oid"": ""654d30a53abe31da1fd21320""}",3784.33,TRY,expense,Faturalar,Doğalgaz faturası,"{""$date"": ""2025-12-01T08:51:08.014000Z""}"
"{""$oid"": ""83e0c2be41bc6bcb30dde385""}","{""$oid"": ""9c352bd52d0a3be05cbeb45c""}","{""$oid"": ""c17bc74deef0ce03034918ac""}",3899.58,TRY,income,Maaş,Prim,"{""$date"": ""2025-11-28T04:17:08.014000Z""}"
"{""$oid"": ""ea47ebf8588430555854da42""}","{""$oid"": ""8ba3d9e8c4722bbb555cd833""}","{""$oid"": ""b1e355a8d143ddbac59bfdf8""}",1291.27,EUR,expense,Yemek,Paket servis,"{""$date"": ""2025-11-23T07:46:08.014000Z""}"
"{""$oid"": ""39ab0c087fd1cc7fb91b65e4""}","{""$oid"": ""423c1af9ef36ea6a13f5b7b8""}","{""$oid"": ""f3f99ceefaf8bc4c5f1d2278""}",1675.2,TRY,income,Maaş,Bonus,"{""$date"": ""2025-11-03T09:53:08.014000Z""}"
"{""$oid"": ""e17f77e9de62402782dd0c16""}","{""$oid"": ""8bba129a76e3093dad11941e""}","{""$oid"": ""ecb722c8f077af6828ed9fb2""}",2036.79,USD,expense,Diğer,Komisyon,"{""$date"": ""2025-11-11T15:02:08.014000Z""}"
"{""$oid"": ""c76aacc447a15354f0dad0c0""}","{""$oid"": ""e28ac8c35b92f0154e6ced1a""}","{""$oid"": ""14b0feaa523adbbf53426cd5""}",1189.01,TRY,expense,Transfer,Para transferi,"{""$date"": ""2025-11-17T03:37:08.014000Z""}"
"{""$oid"": ""cf5443f0ac3b7d6bf6508ad8""}","{""$oid"": ""7eae0c70172c2315c2005dff""}","{""$oid"": ""42746422607fb76eab19640e""}",2222.51,TRY,expense,Alışveriş,LC Waikiki,"{""$date"": ""2025-11-15T19:19:08.014000Z""}"
"{""$oid"": ""067148c94de8deefedc3edba""}","{""$oid"": ""93bf7d00845b9ef9b0a47629""}","{""$oid"": ""ee523c7772c9f1d6a5e0950c""}",4534.31,USD,income,Transfer,Para transferi,"{""$date"": ""2025-11-15T03:48:08.014000Z""}"
"{""$oid"": ""22d5710cc957a47dba3bc641""}","{""$oid"": ""dbf39b26b3ee2f6e93300762""}","{""$oid"": ""8c28ec056c0cd2fa730addd8""}",1172.83,EUR,expense,Faturalar,İnternet faturası,"{""$date"": ""2025-12-09T10:14:08.014000Z""}"
"{""$oid"": ""47593f0d157011873d293d54""}","{""$oid"": ""2d2ecf8edc50b986f843c278""}","{""$oid"": ""04011328339726768592964a""}",4556.59,USD,expense,Eğlence,Konser,"{""$date"": ""2025-11-17T13:41:08.014000Z""}"
"{""$oid"": ""0e638519a617b3095e7e58dc""}","{""$oid"": ""7ab4343cf9d6a544f9e6454b""}","{""$oid"": ""597c33a82d90c20ba6cc04d8""}",1110.06,USD,expense,Faturalar,Aidat,"{""$date"": ""2025-11-26T17:57:08.014000Z""}"
"{""$oid"": ""09ffc10a33e9904560f4c6c5""}","{""$oid"": ""cc529239e7420650631fdbc3""}","{""$oid"": ""dd40f7804c0ec53d07edb4b5""}",1786.09,TRY,expense,Yemek,Kafe,"{""$date"": ""2025-12-24T17:43:08.014000Z""}"
"{""$oid"": ""697327c3fb3345080c1f82bc""}","{""$oid"": ""e28ac8c35b92f0154e6ced1a""}","{""$oid"": ""258269e6f0a05567e26711d3""}",3226.19,USD,expense,Sağlık,Diş,"{""$date"": ""2025-11-04T00:07:08.014000Z""}"
"{""$oid"": ""29bf3dfc3e1a8b1d7e056f7b""}","{""$oid"": ""7944e731a62918240bd2444d""}","{""$oid"": ""5ef9ec7e3b40b6385e794a22""}",43.8,EUR,expense,Ulaşım,Taksi,"{""$date"": ""2025-11-20T12:18:08.014000Z""}"
"{""$oid"": ""beb8a289221a1139facf04ea""}","{""$oid"": ""4107eb402f6ec92253540a81""}","{""$oid"": ""70919dc0c12172605fbeeb54""}",1040.77,EUR,expense,Sağlık,Laboratuvar,"{""$date"": ""2025-12-10T10:38:08.014000Z""}"
"{""$oid"": ""bb498a4371a4f259aaedfa80""}","{""$oid"": ""d4d7a39c0a583df2a0b83c63""}","{""$oid"": ""0d2746b872d0a0036b0ad8a3""}",432.47,USD,expense,Transfer,Para transferi,"{""$date"": ""2025-11-30T14:10:08.014000Z""}"
"{""$oid"": ""892290f5af77ba29cee42472""}","{""$oid"": ""66d27677c70e1a4d43cebd5d""}","{""$oid"": ""e2e6cb7e3171b272e04da9f2""}",2383.53,TRY,expense,Ulaşım,Taksi,"{""$date"": ""2025-12-13T14:36:08.014000Z""}"
"{""$oid"": ""b3e94e6e16630e38275ae3d4""}","{""$oid"": ""0001388848c73a89bc8d26e1""}","{""$oid"": ""6d44fb8a12c931bfa86b3023""}",2258.64,USD,expense,Market,A101,"{""$date"": ""2025-10-27T08:03:08.014000Z""}"
"{""$oid"": ""51600a4254873d16ef18ae43""}","{""$oid"": ""89d5500d757a0ab49b007217""}","{""$oid"": ""250958b73547405f5d191e2e""}",3675.42,EUR,expense,Transfer,Para transferi,"{""$date"": ""2025-11-18T18:46:08.014000Z""}"
"{""$oid"": ""c2827af51e326d995467c9d9""}","{""$oid"": ""b934b02c4bb9482ea82a6cb8""}","{""$oid"": ""8c0b5cf1a14703eff8edca7a""}",1087.76,TRY,expense,Faturalar,Aidat,"{""$date"": ""2025-10-29T21:25:08.014000Z""}"
"{""$oid"": ""96dac1072fa83bf326a28534""}","{""$oid"": ""33a7fa2069b3f44553bd4729""}","{""$oid"": ""23872bbcaf1a2939f85ffd6f""}",4401.82,USD,income,Maaş,Bonus,"{""$date"": ""2025-12-13T13:14:08.014000Z""}"
"{""$oid"": ""40e151c583d0e8beb3f2dc14""}","{""$oid"": ""71c1d758f44913363104af05""}","{""$oid"": ""d6053d66377919555381993a""}",110.27,EUR,expense,Faturalar,Su faturası,"{""$date"": ""2025-11-22T03:07:08.014000Z""}"
"{""$oid"": ""fe55193915288995b20f90a5""}","{""$oid"": ""73e9c64243699b021d9db9f2""}","{""$oid"": ""405c427c8a78c0e3289b1e8b""}",1910.79,TRY,income,Maaş,Prim,"{""$date"": ""2025-10-28T09:24:08.014000Z""}"
"{""$oid"": ""2e09616dd6260dab51820008""}","{""$oid"": ""560b1e0c63b828d56be6856d""}","{""$oid"": ""6a1552b28c0738600814996b""}",1666.9,EUR,expense,Ulaşım,Yakıt,"{""$date"": ""2025-11-30T04:45:08.014000Z""}"
"{""$oid"": ""8257f4d9af07f8b7afc1015a""}","{""$oid"": ""6fd0c41500b8f9182d2597b3""}","{""$oid"": ""3c066523d7b120aa7b1b0b2b""}",44.2,TRY,expense,Sağlık,Özel sağlık sigortası,"{""$date"": ""2025-12-19T07:16:08.014000Z""}"
"{""$oid"": ""ff7e11172d4207893d47033b""}","{""$oid"": ""fc8fa5ee2df6c07da7f39953""}","{""$oid"": ""5d53ec8c04d222fe00ab3928""}",1050.14,USD,expense,Sağlık,Eczane,"{""$date"": ""2025-11-09T19:47:08.014000Z""}"
"{""$oid"": ""7aabb93295af39e946283bb4""}","{""$oid"": ""4380c301f0efee07b9faf0e7""}","{""$oid"": ""6b1cdd5046c0e7238b47e698""}",143.92,TRY,expense,Ulaşım,HGS/OGS,"{""$date"": ""2025-11-01T06:47:08.014000Z""}"
"{""$oid"": ""826af78f1938bcd2818c0492""}","{""$oid"": ""fc8fa5ee2df6c07da7f39953""}","{""$oid"": ""5d53ec8c04d222fe00ab3928""}",3682.01,USD,expense,Sağlık,Muayene,"{""$date"": ""2025-12-17T12:23:08.014000Z""}"
"{""$oid"": ""d61b334f99a6cf37a4794096""}","{""$oid"": ""3e1e1fa13b5adfb3a41bce2a""}","{""$oid"": ""97621a34d8f39ebcafe33aaa""}",602.46,TRY,expense,Yemek,Restoran,"{""$date"": ""2025-12-22T14:51:08.014000Z""}"
"{""$oid"": ""65f1213752272b8d0355ace3""}","{""$oid"": ""69ed66e8cc71b987bde1a4d9""}","{""$oid"": ""322e0b1642b1f26ec81e1d92""}",1272.59,EUR,expense,Faturalar,Telefon faturası,"{""$date"": ""2025-11-13T19:30:08.014000Z""}"
"{""$oid"": ""4f118c8238c6f7a43993594b""}","{""$oid"": ""205394db9d171ebc1b2b14be""}","{""$oid"": ""44a7058173269f6a453e07f0""}",3724.47,EUR,expense,Transfer,Para transferi,"{""$date"": ""2025-10-28T15:23:08.014000Z""}"
"{""$oid"": ""7e68a8d0e537019c3d9f12fd""}","{""$oid"": ""205394db9d171ebc1b2b14be""}","{""$oid"": ""be77d7dbffd53d54ee1f7496""}",1632.82,TRY,expense,Sağlık,Hastane,"{""$date"": ""2025-10-28T01:23:08.014000Z""}"
"{""$oid"": ""f847dd2cc743284baf92bfee""}","{""$oid"": ""a1d6821e5b054b2617b0f72f""}","{""$oid"": ""5ea7568adbfa9131f797bbb6""}",993.97,EUR,expense,Market,Macrocenter,"{""$date"": ""2025-11-09T00:14:08.014000Z""}"
"{""$oid"": ""f53ad02748605ee589d572d4""}","{""$oid"": ""fc909e037704baa8686430c8""}","{""$oid"": ""5b70a37376bb7d8b131b3e02""}",3690.36,TRY,expense,Market,CarrefourSA,"{""$date"": ""2025-12-24T02:31:08.014000Z""}"
"{""$oid"": ""8d2eea671106e374b366f4eb""}","{""$oid"": ""90b84a284efdf5f361bb5f00""}","{""$oid"": ""d473ca41e1586ca95946062f""}",4685.1,USD,expense,Eğlence,Müze,"{""$date"": ""2025-12-10T21:15:08.014000Z""}"
"{""$oid"": ""83bd7b233c14017ecc19c00d""}","{""$oid"": ""73e9c64243699b021d9db9f2""}","{""$oid"": ""405c427c8a78c0e3289b1e8b""}",3410.17,TRY,expense,Transfer,Para transferi,"{""$date"": ""2025-11-06T07:07:08.014000Z""}"
"{""$oid"": ""9057dc580d7a85027e6b7875""}","{""$oid"": ""33a7fa2069b3f44553bd4729""}","{""$oid"": ""23872bbcaf1a2939f85ffd6f""}",4007.51,USD,expense,Ulaşım,Uçak bileti,"{""$date"": ""2025-11-03T14:38:08.014000Z""}"
"{""$oid"": ""bf3090310ed151b3cc824baf""}","{""$oid"": ""fc909e037704baa8686430c8""}","{""$oid"": ""5b70a37376bb7d8b131b3e02""}",1137.6,TRY,expense,Ulaşım,Otobüs,"{""$date"": ""2025-12-08T04:51:08.014000Z""}"
"{""$oid"": ""452a92773d7478b6e2da30d1""}","{""$oid"": ""03417abafb31686758ac3c6c""}","{""$oid"": ""543a3c73ecb57189fc2d938e""}",1931.07,EUR,expense,Faturalar,Aidat,"{""$date"": ""2025-11-09T20:46:08.014000Z""}"
"{""$oid"": ""4dff0256a913f68ab0f7f52f""}","{""$oid"": ""d07cbe2d6ebfb6f487d58acf""}","{""$oid"": ""4c636ee8f462818688539467""}",910.83,EUR,expense,Yemek,Kahve,"{""$date"": ""2025-12-19T05:33:08.014000Z""}"
"{""$oid"": ""99389cdd1b469decf1af7d07""}","{""$oid"": ""fc909e037704baa8686430c8""}","{""$oid"": ""904e5d3ba6cd7d1485d7d8b3""}",4781.05,EUR,expense,Market,İstegelsin,"{""$date"": ""2025-11-10T16:03:08.014000Z""}"
"{""$oid"": ""c5609a8edc81d918f2b0ec46""}","{""$oid"": ""dad139f5f7de5046526a7b75""}","{""$oid"": ""c7d1d89541564177ac91f904""}",814.99,USD,expense,Alışveriş,Kıyafet alışverişi,"{""$date"": ""2025-12-19T16:32:08.014000Z""}"
"{""$oid"": ""ab5a2a7a8e29fdd6187c76ed""}","{""$oid"": ""63d03b567622646cff46aa01""}","{""$oid"": ""32d43b50922957baa8eedb35""}",828.33,EUR,income,Maaş,Ek gelir,"{""$date"": ""2025-11-11T17:42:08.014000Z""}"
"{""$oid"": ""55a90d2b321d1a40b0ed09f6""}","{""$oid"": ""b934b02c4bb9482ea82a6cb8""}","{""$oid"": ""8c0b5cf1a14703eff8edca7a""}",4350.71,TRY,expense,Sağlık,Özel sağlık sigortası,"{""$date"": ""2025-12-16T19:25:08.014000Z""}"
"{""$oid"": ""07da5ee4b3a85d8a98839f82""}","{""$oid"": ""9583da1641a7cd34e80740f7""}","{""$oid"": ""bf4483472e6b95438c427884""}",830.19,EUR,income,Maaş,Prim,"{""$date"": ""2025-12-13T11:15:08.014000Z""}"
"{""$oid"": ""24c5ec65ef3f390699cf9635""}","{""$oid"": ""40360e41cedcfe62e68a742c""}","{""$oid"": ""5956a73dd7449eda241362f1""}",2690.46,EUR,expense,Alışveriş,Hepsiburada,"{""$date"": ""2025-11-30T17:50:08.014000Z""}"
"{""$oid"": ""5e9a5a3be7865785a51ab601""}","{""$oid"": ""80d9a608496cab154b22286d""}","{""$oid"": ""d92820630f03857f4a9514de""}",782.1,TRY,expense,Sağlık,Hastane,"{""$date"": ""2025-12-16T10:47:08.014000Z""}"
"{""$oid"": ""7bc01c8daef5dd6ec9f32579""}","{""$oid"": ""72319c93225f3f0ae9e05f44""}","{""$oid"": ""e6ebf76e67f879864241d45c""}",2800.86,TRY,expense,Eğlence,Konser,"{""$date"": ""2025-12-15T22:40:08.014000Z""}"
"{""$oid"": ""9776030c356b798da97b1b4f""}","{""$oid"": ""c0f934ef5e3efc864e9770ba""}","{""$oid"": ""9c793e4010377339e706b43c""}",2423.53,TRY,expense,Yemek,GetirYemek,"{""$date"": ""2025-12-21T15:46:08.014000Z""}"
"{""$oid"": ""79a5b092dd37e3e9dc5c813c""}","{""$oid"": ""e109ae0a347a175d154ac989""}","{""$oid"": ""2b21334792fd491cb57fa49b""}",4621.45,USD,expense,Ulaşım,Uber,"{""$date"": ""2025-11-23T03:46:08.014000Z""}"
"{""$oid"": ""c92c78a8f132a9a1b5d67975""}","{""$oid"": ""a8b1bb53d1127dbe883b454e""}","{""$oid"": ""d76bd2a0989ea8ec9b172f46""}",4949.08,TRY,expense,Market,Migros,"{""$date"": ""2025-11-03T08:13:08.014000Z""}"
"{""$oid"": ""405842a5c34e16836d55c591""}","{""$oid"": ""1ac8e9af6c435b630db51495""}","{""$oid"": ""d6fc6693491bb4acd9229c51""}",2985.99,TRY,expense,Diğer,Hediye,"{""$date"": ""2025-11-28T12:20:08.014000Z""}"
"{""$oid"": ""b83d764cd22fd52a93bee6b3""}","{""$oid"": ""8adf9cb7606948485e34f873""}","{""$oid"": ""bc4af234db1c865bb5dba060""}",4804.76,EUR,expense,Yemek,Yemeksepeti,"{""$date"": ""2025-10-30T10:09:08.014000Z""}"
"{""$oid"": ""f3c968fec2b8311d9d745ca7""}","{""$oid"": ""49670e4b12181330fecaea5a""}","{""$oid"": ""32bcc4617cb81d47b6a72514""}",1026.7,USD,expense,Diğer,Diğer harcama,"{""$date"": ""2025-11-19T22:57:08.014000Z""}"
"{""$oid"": ""2758dc43ef1a70d4707e20c3""}","{""$oid"": ""33a7fa2069b3f44553bd4729""}","{""$oid"": ""f3b65d1b37c4c36653bdb2b3""}",2515.86,EUR,expense,Ulaşım,HGS/OGS,"{""$date"": ""2025-12-14T17:48:08.014000Z""}"
"{""$oid"": ""d9f278f6f11c7ddf441d783a""}","{""$oid"": ""3bd85de641b4e96265d22b4c""}","{""$oid"": ""9859831fea827c2cb68858a6""}",2052.23,TRY,expense,Ulaşım,Metro,"{""$date"": ""2025-11-22T19:50:08.014000Z""}"
"{""$oid"": ""912728db1987d9ef32f1b4e4""}","{""$oid"": ""734e428e161f43097fa019c7""}","{""$oid"": ""3ae77887dce441fddfc5048c""}",1674.67,EUR,expense,Faturalar,Doğalgaz faturası,"{""$date"": ""2025-11-24T21:18:08.014000Z""}"
"{""$oid"": ""b0d2ce8dcc95797d77248d7b""}","{""$oid"": ""b934b02c4bb9482ea82a6cb8""}","{""$oid"": ""8c0b5cf1a14703eff8edca7a""}",2358.64,TRY,expense,Eğlence,Tiyatro,"{""$date"": ""2025-12-03T18:56:08.014000Z""}"
"{""$oid"": ""06cfae9798fd22d1881f2966""}","{""$oid"": ""292afe7e48d0332c9c707980""}","{""$oid"": ""b7d4f823fd03ef0eb2ee8818""}",687.6,TRY,expense,Alışveriş,H&M,"{""$date"": ""2025-11-11T11:25:08.014000Z""}"
"{""$oid"": ""0311d4a9f67dbc1ad251d88b""}","{""$oid"": ""b934b02c4bb9482ea82a6cb8""}","{""$oid"": ""8c0b5cf1a14703eff8edca7a""}",1281.13,TRY,expense,Eğlence,Netflix,"{""$date"": ""2025-11-15T07:27:08.014000Z""}"
"{""$oid"": ""ffea1b449e11858dcdcc53ad""}","{""$oid"": ""dbf39b26b3ee2f6e93300762""}","{""$oid"": ""ab73c81a9a079913f5942f1a""}",2497.19,TRY,expense,Yemek,Yemeksepeti,"{""$date"": ""2025-11-06T14:59:08.014000Z""}"
"{""$oid"": ""233c030bc7613534962eed3e""}","{""$oid"": ""fc8fa5ee2df6c07da7f39953""}","{""$oid"": ""5d53ec8c04d222fe00ab3928""}",4576.01,USD,expense,Diğer,Nakit çekim,"{""$date"": ""2025-12-24T22:03:08.014000Z""}"
"{""$oid"": ""7ee1ae0fe5449bcc2a18dd6a""}","{""$oid"": ""f6d20dd0efa47a2a046496ec""}","{""$oid"": ""f6e9b4e1260ff638b56f173e""}",4062.39,TRY,expense,Eğlence,Tiyatro,"{""$date"": ""2025-10-27T07:46:08.014000Z""}"
"{""$oid"": ""0b6f295cd88ae246ce03a59a""}","{""$oid"": ""8aa3c914a0b94a47b2f65103""}","{""$oid"": ""bc59eb85cc25d59a78771f45""}",375.8,USD,expense,Market,CarrefourSA,"{""$date"": ""2025-11-28T11:30:08.014000Z""}"
"{""$oid"": ""cf55d450a9fc85353b9f5b3b""}","{""$oid"": ""030e6e0b656e969bc0906be5""}","{""$oid"": ""8807e6fe502ddbc75370b974""}",2194.86,USD,expense,Transfer,Para transferi,"{""$date"": ""2025-11-23T00:27:08.014000Z""}"
"{""$oid"": ""c491ddd33f70d42934f1517f""}","{""$oid"": ""91eefd03d7813b0de11a9ce0""}","{""$oid"": ""7c9d865b7d546ed7fef6265e""}",1165.08,TRY,expense,Ulaşım,Uber,"{""$date"": ""2025-10-28T21:37:08.014000Z""}"
"{""$oid"": ""007bc829a80fbaf4b3190359""}","{""$oid"": ""4107eb402f6ec92253540a81""}","{""$oid"": ""70919dc0c12172605fbeeb54""}",1871.86,EUR,expense,Faturalar,Aidat,"{""$date"": ""2025-10-30T15:06:08.014000Z""}"
"{""$oid"": ""2d8f798cf7fcd69d69087e80""}","{""$oid"": ""8aa3c914a0b94a47b2f65103""}","{""$oid"": ""079ea22a3471905392c7d52c""}",4145.09,USD,expense,Sağlık,Muayene,"{""$date"": ""2025-12-08T02:58:08.014000Z""}"
"{""$oid"": ""f74ea88f09266319e6721af5""}","{""$oid"": ""aec13f4ac750915b4bbf8ecf""}","{""$oid"": ""85910e794ecaa36804e16b54""}",3476.64,EUR,expense,Eğlence,Etkinlik bileti,"{""$date"": ""2025-11-30T11:07:08.014000Z""}"
"{""$oid"": ""78b32d136bcd4768a4d0b96a""}","{""$oid"": ""af86e6e6300fbacbfc4c518e""}","{""$oid"": ""7d770fc4e58ece8ce1b9f5c4""}",760.45,USD,expense,Ulaşım,HGS/OGS,"{""$date"": ""2025-11-11T02:52:08.014000Z""}"
"{""$oid"": ""a719b5e6ff6719893372958d""}","{""$oid"": ""3453b2417e10989f8bf2e06a""}","{""$oid"": ""991a2c2b98811e258760f92e""}",166.05,USD,income,Maaş,Bonus,"{""$date"": ""2025-12-23T23:02:08.014000Z""}"
"{""$oid"": ""9da65a284a8e0efec2f79cb5""}","{""$oid"": ""896cfa7ed2b25783b526c7bc""}","{""$oid"": ""66665092c2ae5c628e9673ee""}",2170.89,TRY,expense,Alışveriş,Trendyol,"{""$date"": ""2025-11-30T08:00:08.014000Z""}"
"{""$oid"": ""028d8aee014a9ca1e5df7ed2""}","{""$oid"": ""8f5da17351d8853d1771b5e2""}","{""$oid"": ""8af48ca4323656c457dc646e""}",2035.66,USD,expense,Faturalar,Su faturası,"{""$date"": ""2025-11-06T10:56:08.014000Z""}"
"{""$oid"": ""6c4953cf4bf9a01ef10e901e""}","{""$oid"": ""a7ebc6ea57cbdd1e94491cf0""}","{""$oid"": ""335eddd5b2162919636ccd16""}",3186.62,EUR,expense,Alışveriş,LC Waikiki,"{""$date"": ""2025-11-19T07:21:08.014000Z""}"
"{""$oid"": ""b66c57c211946866b6f60000""}","{""$oid"": ""24052913a013d49519446516""}","{""$oid"": ""b081396ccb8329794a4a29f5""}",3179.78,EUR,expense,Eğlence,Müze,"{""$date"": ""2025-12-25T01:46:08.014000Z""}"
"{""$oid"": ""fcec1e4150dec180409f3469""}","{""$oid"": ""229e991b5c200219dba8a293""}","{""$oid"": ""9b107833e2a45cbb75f92d55""}",2064.63,USD,expense,Yemek,Fast food,"{""$date"": ""2025-11-02T03:55:08.014000Z""}"
"{""$oid"": ""454a9f7ad099f245f6422a84""}","{""$oid"": ""3453b2417e10989f8bf2e06a""}","{""$oid"": ""991a2c2b98811e258760f92e""}",1067.81,USD,expense,Market,İstegelsin,"{""$date"": ""2025-12-18T00:05:08.014000Z""}"
"{""$oid"": ""f218497eab87d8e557ee3274""}","{""$oid"": ""0eff0798420a0da1dc37280d""}","{""$oid"": ""927e0b7c5882bf050573f32a""}",1133.29,USD,income,Maaş,Prim,"{""$date"": ""2025-11-05T04:57:08.014000Z""}"
"{""$oid"": ""81d3bc5b5aa187bee464fb0f""}","{""$oid"": ""b4b5b1e37a599c1d6e0f5c7e""}","{""$oid"": ""10e9b4d1f1eb3413e7833e10""}",356.09,USD,expense,Yemek,Fast food,"{""$date"": ""2025-12-13T20:54:08.014000Z""}"
"{""$oid"": ""5fc493d4b8301954e18dc2cc""}","{""$oid"": ""80b092b653690a1b0941f5d9""}","{""$oid"": ""382967cda1b2bc33ce9b8289""}",168.94,TRY,expense,Ulaşım,Uçak bileti,"{""$date"": ""2025-11-28T01:36:08.014000Z""}"
"{""$oid"": ""229eb30abbfdb010bd309ab6""}","{""$oid"": ""6a65ee971e564e19e0c02b3d""}","{""$oid"": ""15412a3571ca52891d5fe6b9""}",2140.01,EUR,expense,Eğlence,Etkinlik bileti,"{""$date"": ""2025-12-05T08:47:08.014000Z""}"
"{""$oid"": ""73a9283ffc114e5cb7a28bfa""}","{""$oid"": ""63d03b567622646cff46aa01""}","{""$oid"": ""ed4f276d68034328d744b0b6""}",3560.74,TRY,expense,Alışveriş,Amazon,"{""$date"": ""2025-11-04T20:46:08.014000Z""}"
"{""$oid"": ""30f6f798f25de5decc60972d""}","{""$oid"": ""03417abafb31686758ac3c6c""}","{""$oid"": ""5b44dedbc1ef9ccb87513c7a""}",1644.89,USD,expense,Eğlence,Oyun,"{""$date"": ""2025-11-04T19:40:08.014000Z""}"
"{""$oid"": ""e1a8d0a68cbbc54f20cd3d8f""}","{""$oid"": ""15ab8689b51573d57d85a58a""}","{""$oid"": ""b338b1468820a8124787596b""}",2950.1,USD,income,Maaş,Ek gelir,"{""$date"": ""2025-11-11T05:50:08.014000Z""}"
"{""$oid"": ""d11b05b68f3208bf62d4a140""}","{""$oid"": ""dabbabb3f9ffa2d313e0d0f4""}","{""$oid"": ""7bf09a243776a8acef0ada87""}",1182.67,TRY,expense,Alışveriş,Trendyol,"{""$date"": ""2025-12-20T01:01:08.014000Z""}"
"{""$oid"": ""dba8ddd98443ca545cf81b16""}","{""$oid"": ""66d27677c70e1a4d43cebd5d""}","{""$oid"": ""e2e6cb7e3171b272e04da9f2""}",772.4,TRY,expense,Eğlence,Tiyatro,"{""$date"": ""2025-11-17T16:44:08.014000Z""}"
"{""$oid"": ""6eea65bcf424ecc5125c13d2""}","{""$oid"": ""3e1e1fa13b5adfb3a41bce2a""}","{""$oid"": ""2a8cc0066c0f8fb5a8b011ab""}",1344.95,EUR,expense,Alışveriş,Hepsiburada,"{""$date"": ""2025-11-04T21:48:08.014000Z""}"
"{""$oid"": ""d9974ab3edbf7211b8736407""}","{""$oid"": ""0de88e6b73a2331c15626204""}","{""$oid"": ""197258d1d8c4aec68571342b""}",4837.88,USD,expense,Faturalar,Aidat,"{""$date"": ""2025-12-11T19:57:08.014000Z""}"
"{""$oid"": ""46a1d3b5f7dd8dedc7e10bf9""}","{""$oid"": ""ef536d38ded46204361b8247""}","{""$oid"": ""94d215bd8d16818f13636c6e""}",3317.93,USD,income,Transfer,Para transferi,"{""$date"": ""2025-12-06T04:04:08.014000Z""}"
"{""$oid"": ""1bb241ae6f3c7efa15aa54fa""}","{""$oid"": ""89d5500d757a0ab49b007217""}","{""$oid"": ""250958b73547405f5d191e2e""}",1516.99,EUR,expense,Yemek,Market yemeği,"{""$date"": ""2025-11-28T12:21:08.014000Z""}"
